X,Y,LATITUDE,LONGITUDE,PARALLEL,DESCRIPTIO,CATEGORY,COLOR,HubDist,BEARING,SECTOR,MODEL_PATH,MODEL_NAME,SCALE_X,SCALE_Y,SCALE_Z,TRAILER
390533.5313,5821202.5,52.5299091,13.38627553,NO,Black Sporty Hatchback,Compact,Black,4.219191955,147.0073,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
390537.5938,5821205,52.52993239,13.38633457,NO,Light Subcompact Car,Subcompact,Light Blue,4.357754142,148.428,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus.prefab,0.9,0.9,0.9,No
390539.578912258,5821206.36733897,52.52994631,13.38636631,NO,Silver Mid-size Car,Mid-size,Silver,4.301708709,145.607,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
390541.5938,5821208,52.52996015,13.38639252,NO,Silver Mid-size Car,Mid-size,Silver,4.040235689,146.9539,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
390555.25,5821216,52.53003479,13.38659111,NO,White Full-size Luxury Sedan,Full-size Luxury,White,4.837920409,147.4263,Civilian,Assets/Hatchback and Sedan/prefabs/,SEDAN.prefab,0.85,0.75,0.75,No
390565.0313,5821222.5,52.53009516,13.3867331,NO,White Compact Car,Compact,White,4.765882789,325.4956,Civilian,Assets/Car folder/,white_sedan.prefab,0.6,0.6,0.6,No
390570.75,5821226,52.53012777,13.38681622,NO,White Compact Car,Compact,White,4.97431575,145.595,Civilian,Assets/Car folder/,white_sedan.prefab,0.6,0.6,0.6,No
390572.6563,5821227.5,52.53014163,13.38684382,NO,Light Mid-size Car,Mid-size,Light Blue,4.764711274,145.8063,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus.prefab,1.15,1,1,No
390574.7188,5821229,52.53015552,13.38687371,NO,Dark Silver Compact Car,Compact,Silver,4.641982201,148.1997,Civilian,Assets/Car folder/,dark_grey_sedan.prefab,0.6,0.6,0.6,No
390589.4375,5821239,52.53024835,13.38708731,NO,White Sporty Hatchback,Compact,White,4.347864325,146.8004,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_white.prefab,1,1,1,No
390591.5938,5821240,52.53025777,13.38711875,NO,Black Full-size Sedan,Full-size Car,Black,4.694714893,147.8569,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_black.prefab,1.15,1,1,No
390593.8438,5821241.5,52.5302717,13.38715141,NO,80's Mid-size Sedan 1,Mid-size,White,4.674877628,328.3411,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car2.prefab,0.85,0.85,0.85,No
390482.4063,5821081,52.52880696,13.38556223,NO,White 90's SUV,Full-size,White,5.035173494,-19.9657,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_white.prefab,1,1,1,No
390484.608941555,5821081.75723155,52.52881186,13.38559154,NO,White 80's Hatchback,Compact,White,4.801528084,-20.9558,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_white.prefab,0.61,0.61,0.61,No
390491.75,5821084,52.5288358,13.38569892,NO,Black 80's Hatchback,Compact,Black,4.566874065,-19.2954,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
390494.4375,5821085,52.52884533,13.38573819,NO,Silver 70's Jeep,Compact SUV,Silver,4.559994683,-21.5615,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_silver.prefab,0.7,0.7,0.7,No
390497.375,5821086,52.5288549,13.38578115,NO,Dark Silver Compact Car,Compact,Silver,4.465113762,-20.8952,Civilian,Assets/Car folder/,dark_grey_sedan.prefab,0.6,0.6,0.6,No
390499.625,5821087,52.52886434,13.38581397,NO,Black Compact Car,Compact,Black,4.612013388,-20.6426,Civilian,Assets/Car folder/,black_sedan.prefab,0.6,0.6,0.6,No
390501.7813,5821088,52.52887376,13.38584541,NO,Black Subcompact Car,Subcompact,Black,4.792489818,-21.4561,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
390504.2813,5821088.5,52.52887876,13.38588209,NO,90s Mid-size Sedan 2,Mid-size,Black,4.382926496,-20.5207,Civilian,Assets/sedan/pref/,sedanpref.prefab,49,49,49,No
390507.5,5821090,52.52889288,13.38592902,NO,Light Blue Sporty Hatchback,Compact,Light Blue,4.659652121,-21.9629,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_light_blue.prefab,1,1,1,No
390514.1563,5821092.5,52.52891669,13.38602628,NO,Black Sporty Hatchback,Compact,Black,4.701188393,-19.6096,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
390516.75,5821093.5,52.5289262,13.38606417,NO,Black Sporty Hatchback,Compact,Black,4.723422538,-19.1709,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
390493.5625,5820721,52.52557403,13.38584525,NO,White Subcompact Car,Subcompact,White,4.755923438,-87.04099,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
390493.4688,5820716.5,52.52553358,13.38584536,NO,Black 70's Jeep,Compact SUV,Black,5.870741607,-94.778,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_black.prefab,0.7,0.7,0.7,No
390493.4688,5820713.5,52.52550662,13.38584634,NO,Dark Blue Sporty Hatchback,Compact,Dark Blue,6.167193965,85.7616,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_dark_blue.prefab,1,1,1,No
390504.125,5820721.5,52.52558065,13.38600072,NO,Red Subcompact Car,Subcompact,Red,5.226828434,83.7633,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,0.9,0.9,0.9,No
390504.9063,5820715,52.52552239,13.38601437,NO,90s Mid-size Sedan 1,Mid-size,White,5.365042809,85.322,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car1.prefab,0.85,0.85,0.9,No
390483.0938,5820683,52.52523044,13.38570353,NO,Silver Subcompact Car,Subcompact,Silver,3.480906462,10.1116,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
390502.4688,5820476,52.52337411,13.3860572,NO,Silver Mid-size Car,Mid-size,Silver,9.487031036,151.9692,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
390450.75,5820441.5,52.52305368,13.38530659,YES,Silver Sports Car,Sports Car,Silver,2.39254246,245.2326,Civilian,Assets/Best Sports CARS - Pro 3D Models/Vehicle/SportCar20/Prefabs/,SportCar20_Static_EU_silver.prefab,1,1,1,No
390455.5938,5820444.5,52.52308161,13.38537696,YES,White Subcompact Car,Subcompact,White,2.849428639,242.594,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
390460.1563,5820446.5,52.5231005,13.38544352,YES,White 80's Mid-Sized Sedan,Compact,White,2.548233803,244.7141,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - MidSedan 2.prefab,0.9,0.9,0.9,No
390419.9063,5820028.5,52.51933602,13.38498831,NO,White Subcompact Car,Subcompact,White,24.40390782,-95.3591,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
390419.625,5820024,52.51929552,13.38498565,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,25.1011353,-95.0899,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
390338.3125,5819771.5,52.51701005,13.38387105,YES,Red Mid-size Car,Mid-size,Red,3.523501574,356.3684,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,1.15,1,1,No
390384.1563,5819152.5,52.51145657,13.38475041,NO,Black Sporty Hatchback,Compact,Black,5.009935058,254.4222,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
390385.125,5819150,52.5114343,13.38476551,NO,Red Sporty Hatchback,Compact,Red,5.238186266,73.6055,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_red.prefab,1,1,1,No
390386.0625,5819147,52.51140753,13.3847803,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,5.297245611,74.6292,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
390386.75,5819145,52.51138969,13.38479109,NO,Dark Blue 70's Jeep,Compact SUV,Dark Blue,5.395858658,74.3888,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_dark_blue.prefab,0.7,0.7,0.7,No
390389.2813,5819135,52.51130034,13.38483167,NO,White Full-size Sedan,Full-size Car,White,5.02019827,73.816,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05 White.prefab,1.15,1,1,No
390389.7813,5819133,52.51128246,13.38483969,NO,White Full-size Sedan,Full-size Car,White,4.939552302,252.9635,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05 White.prefab,1.15,1,1,No
390391.25,5819128.5,52.51124232,13.38486281,NO,Black Mid-size Car,Mid-size,Black,5.08759002,74.7796,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
390391.7813,5819126,52.51121996,13.38487146,NO,Silver Sports Car,Sports Car,Silver,4.896409701,72.5447,Civilian,Assets/Best Sports CARS - Pro 3D Models/Vehicle/SportCar20/Prefabs/,SportCar20_Static_EU_silver.prefab,1,1,1,No
390392.4688,5819124,52.51120213,13.38488224,NO,White Subcompact Car,Subcompact,White,4.995769517,72.3264,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
390393.3438,5819121,52.51117534,13.38489612,NO,Black Mid-size Car,Mid-size,Black,4.992899142,73.2093,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
390394.625,5819118.5,52.51115313,13.38491581,NO,Light Silver Full-size Sedan,Full-size Car,Silver,5.521362464,73.4215,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05.prefab,1.15,1,1,No
390384.5938,5818951,52.50964586,13.38482326,NO,Light Subcompact Car,Subcompact,Light Blue,4.747519085,75.0428,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus.prefab,0.9,0.9,0.9,No
390416.3438,5818934,52.50949947,13.38529649,NO,Black Subcompact Car,Subcompact,Black,7.800820491,75.7787,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
390417.8125,5818925,52.50941889,13.38532109,NO,White 70's Jeep,Compact SUV,White,8.721179024,-105.8426,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_white.prefab,0.7,0.7,0.7,No
390377.5625,5818932.5,52.50947819,13.3847258,NO,Black Compact Car,Compact,Black,6.848908979,-104.1546,Civilian,Assets/Car folder/,black_sedan.prefab,0.6,0.6,0.6,No
390404.9063,5818908.5,52.50926801,13.38513644,NO,Black Sporty Hatchback,Compact,Black,4.681760784,-104.7237,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
390405.7813,5818904,52.50922775,13.38515081,NO,Silver Large Van,Large Van,Silver,5.00654272,-104.7546,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
390419.5625,5818789.5,52.50820155,13.3853915,NO,White 80's Hatchback,Compact,White,7.700286186,345.3932,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_white.prefab,0.61,0.61,0.61,No
390420.6875,5818785,52.50816134,13.38540955,NO,Black Mid-size Car,Mid-size,Black,12.33659333,164.1922,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
390422,5818780,52.50811667,13.38543053,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,8.727539914,166.0857,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
390423.049005032,5818775.54727061,52.50808539,13.38544411,NO,Silver 80's Hatchback,Compact,Silver,5.127395417,-14.1675,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
390425.758965969,5818775.22726328,52.5080993,13.38547537,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,6.026382572,-13.9815,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
390424.538995266,5818780.55728037,52.50813955,13.38546008,NO,White Large Van,Large Van,White,10.61588818,-14.6684,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van.prefab,1,1,1,No
390423.125,5818786,52.50817082,13.38544512,NO,80's Mid-size Sedan 1,Mid-size,White,12.02357044,164.7899,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car2.prefab,0.85,0.85,0.85,No
390422.4063,5818790,52.50820662,13.38543322,NO,Silver Sporty Hatchback Microcar,Microcar,Silver,7.976739634,164.4231,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_silver.prefab,0.7,0.8,0.75,No
390424.397759915,5818790.44729502,52.50821599,13.38546097,NO,Dark Blue 70's Jeep,Compact SUV,Dark Blue,7.521955899,344.6427,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_dark_blue.prefab,0.7,0.7,0.7,No
390425.606500149,5818785.69729502,52.50818024,13.38547655,NO,80's Mid-size Sedan 1,Mid-size,White,11.63636296,165.2591,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car2.prefab,0.85,0.85,0.85,No
390426.887750149,5818781.06729014,52.50814455,13.38549674,NO,Silver Mid-size Car,Mid-size,Silver,10.46072949,-14.0837,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
390428.088922024,5818776.38729746,52.50809972,13.38550621,NO,Black 80's Hatchback,Compact,Black,5.490325002,-15.0424,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
390430.488946438,5818777.56729014,52.50811393,13.38555911,NO,Black 80's Hatchback,Compact,Black,5.546514697,-15.45486,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
390429.199029446,5818781.86727793,52.50814058,13.38553511,NO,Silver Subcompact Car,Subcompact,Silver,8.663129882,-15.7594,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
390428.0313,5818786.5,52.5081763,13.38551722,NO,Dark Blue Mid-size Car,Mid-size,Dark Blue,12.08039032,-14.07269,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,1.15,1,1,No
390426.9063,5818791.5,52.508221,13.385499,NO,Black 70's Jeep,Compact SUV,Black,7.733579306,165.455,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_black.prefab,0.7,0.7,0.7,No
390429.4375,5818791.5,52.50822151,13.38553628,NO,Black Large Van,Large Van,Black,8.40925079,165.3729,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_black.prefab,1,1,1,No
390430.828912258,5818785.59731944,52.50819018,13.38554618,NO,White Large Van,Large Van,White,11.31134944,-12.75424,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van.prefab,1,1,1,No
390432.358941555,5818779.33730967,52.50815437,13.38555762,NO,White 90's SUV,Full-size,White,8.416240317,-11.59064,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_white.prefab,1,1,1,No
390433.878961086,5818782.45730479,52.50815486,13.38559352,NO,White 80's Mid-Sized Sedan,Compact,White,6.485507089,-13.04681,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - MidSedan 2.prefab,0.9,0.9,0.9,No
390432.608941555,5818787.24728282,52.50819068,13.385583,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,9.237285999,-12.68811,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
390431.5,5818792,52.50822642,13.3855665,NO,Black Compact Car,Compact,Black,8.478212186,165.4502,Civilian,Assets/Car folder/,black_sedan.prefab,0.6,0.6,0.6,No
390433.6563,5818792.5,52.50823135,13.38559809,NO,Light Silver Full-size Sedan,Full-size Car,Silver,8.571100862,164.9195,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05.prefab,1.15,1,1,No
390435.059014797,5818787.68728526,52.50819119,13.38562028,NO,Black Subcompact Car,Subcompact,Black,7.137942134,-15.33795,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
390437.371514797,5818788.18728526,52.50819615,13.38565418,NO,Silver Mid-size Car,Mid-size,Silver,5.500441747,-13.57443,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
390436.3438,5818793,52.50823638,13.3856375,NO,Black 90's SUV,Full-size,Black,8.806884293,165.0373,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_black.prefab,1,1,1,No
390438.3438,5818794.5,52.50825026,13.38566647,NO,Silver 90's SUV,Full-size,Silver,7.895729056,163.6877,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_silver.prefab,1,1,1,No
390439.638970852,5818789.42727549,52.508219,13.38568143,NO,Silver Sporty Hatchback,Compact,Silver,5.43328285,165.0291,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_silver.prefab,1,1,1,No
390441.858941555,5818790.11727793,52.50822394,13.3857144,NO,Black 70's Jeep,Compact SUV,Black,4.494933392,-13.04459,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_black.prefab,0.7,0.7,0.7,No
390440.5,5818795,52.50825519,13.38569806,NO,Green 90's SUV,Full-size,Green,7.975029075,-13.77878,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_green.prefab,1,1,1,No
390442.5,5818796,52.50826458,13.38572719,NO,White 80's Mid-Sized Sedan,Compact,White,7.559123259,164.9102,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - MidSedan 2.prefab,0.9,0.9,0.9,No
390443.949029446,5818790.97726328,52.50822886,13.38574507,NO,Silver Sporty Hatchback,Compact,Silver,3.742304405,-11.63177,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_silver.prefab,1,1,1,No
390445.408990383,5818796.28726084,52.50827412,13.38576736,NO,White Subcompact Car,Subcompact,White,6.978617838,-10.07397,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
390448.625,5818794.5,52.50825233,13.38581789,NO,Black 80's Hatchback,Compact,Black,3.020531485,170.7128,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
390448.1875,5818799,52.50829268,13.38580997,NO,Silver Sporty Hatchback Microcar,Microcar,Silver,6.187676692,343.2753,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_silver.prefab,0.7,0.8,0.75,No
390450.0313,5818800,52.50830204,13.38583679,NO,Green 70's Jeep,Compact SUV,Green,5.714919631,164.0731,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_green.prefab,0.7,0.7,0.7,No
390451.2188,5818796.5,52.50827082,13.38585543,NO,White 70's Jeep,Compact SUV,White,4.030198122,-12.9291,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_white.prefab,0.7,0.7,0.7,No
390452.6875,5818800.5,52.50830706,13.38587575,NO,White Full-size Sedan,Full-size Car,White,5.942040371,164.5709,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05 White.prefab,1.15,1,1,No
390453.68901968,5818795.89730723,52.50827579,13.38588979,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,3.907820305,-13.5258,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
390455.375,5818801,52.5083121,13.38591517,NO,Black Compact Car,Compact,Black,6.177721616,164.7521,Civilian,Assets/Car folder/,black_sedan.prefab,0.6,0.6,0.6,No
390457.2813,5818802,52.50832147,13.38594291,NO,90s Mid-size Sedan 1,Mid-size,White,5.723142036,165.0669,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car1.prefab,0.85,0.85,0.9,No
390460.3125,5818799.5,52.50829961,13.38598838,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,4.582375828,-15.5954,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
390462.2188,5818802.5,52.50832695,13.38601547,NO,Silver Large Van,Large Van,Silver,6.559315357,164.8658,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
390465.0625,5818800.5,52.50830955,13.38605801,NO,80's Mid-size Sedan 2,Mid-size,White,4.324567657,163.9739,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
390467.6563,5818801.5,52.50831906,13.38609588,NO,White Subcompact Car,Subcompact,White,4.621763695,-15.6999,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
390472,5818801,52.50831544,13.38616002,NO,Silver Subcompact Car,Subcompact,Silver,3.148853904,-14.0895,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
390474.8438,5818801,52.50831601,13.3862019,NO,White 80's Hatchback,Compact,White,2.518080265,-13.7325,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_white.prefab,0.61,0.61,0.61,No
390477.3438,5818801,52.50831651,13.38623872,NO,White Full-size Sedan,Full-size Car,White,2.307290634,348.1703,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05 White.prefab,1.15,1,1,No
390480.238946438,5818802.79727061,52.50834394,13.38627226,NO,Silver Mid-size Car,Mid-size,Silver,5.609122514,347.6238,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
390478.5625,5818807.5,52.50837517,13.38625453,NO,Black Subcompact Car,Subcompact,Black,6.104017648,164.7361,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
390481.0938,5818808.5,52.50838466,13.38629149,NO,White 70's Jeep,Compact SUV,White,5.816350244,165.11,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_white.prefab,0.7,0.7,0.7,No
390482.582696438,5818803.29727061,52.5083489,13.38630661,NO,White Full-size Luxury Sedan,Full-size Luxury,White,6.433649623,345.743,Civilian,Assets/Hatchback and Sedan/prefabs/,SEDAN.prefab,0.85,0.75,0.75,No
390485.3125,5818805.5,52.50835855,13.38635461,NO,Silver Subcompact Car,Subcompact,Silver,7.88759574,346.232,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
390489.6563,5818805,52.50835493,13.38641875,NO,White Full-size Sedan,Full-size Car,White,8.040559639,344.605,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05 White.prefab,1.15,1,1,No
390492.3125,5818806,52.50836445,13.38645754,NO,Dark Blue Full-size Sedan,Full-size Car,Dark Blue,9.735206137,347.7087,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_dark_blue.prefab,1.15,1,1,No
390495.2813,5818806.5,52.50836954,13.3865011,NO,Silver 80's Hatchback,Compact,Silver,11.05941231,347.5111,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
390501.6563,5818807.5,52.50837981,13.38659466,NO,Dark Blue Mid-size Car,Mid-size,Dark Blue,12.26934134,164.6014,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,1.15,1,1,No
390502.4375,5818802.5,52.50833503,13.38660781,NO,White 80's Hatchback,Compact,White,10.30763845,349.0926,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_white.prefab,0.61,0.61,0.61,No
390505.5625,5818801.5,52.50832667,13.38665417,NO,80's Mid-size Sedan 1,Mid-size,White,11.68750225,350.3956,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car2.prefab,0.85,0.85,0.85,No
