X,Y,LATITUDE,LONGITUDE,fid,LIGHTSTYLE,ShortNumbe,OPERATOR,STATUS,DISTRICT,LOCATION,ROAD,EAST,NORTH,LUMINOUS,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
390451,5821146,52.52938477,13.38507803,s_oeffbeleucht.144416,42571-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390450.4821,5821144.765,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,3,3,3,8.466543975,328.4433
390458.6,5821168,52.52958401,13.38518276,s_oeffbeleucht.144417,42571-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390458.6182,5821167.405,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.314001299,144.6344
390481.4049,5821165.115,52.52956267,13.38551975,s_oeffbeleucht.144418,42571-2110004-00,4,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390481.4049,5821165.115,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.829196375,325.3129
390492.3,5821190,52.52978849,13.38567209,s_oeffbeleucht.144419,42571-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390492.8016,5821189.897,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.021403724,150.4846
390519.6311,5821189.931,52.52979336,13.38607485,s_oeffbeleucht.144420,42571-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390519.6311,5821189.931,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.317544251,326.3096
392672.8362,5819168.734,52.51205786,13.41845602,s_oeffbeleucht.135966,42134-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,OhmstraÃŸe,392672.8362,5819168.734,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.126438041,294.8616
392658.4791,5819136.76,52.51176769,13.41825486,s_oeffbeleucht.135967,42134-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,OhmstraÃŸe,392658.4791,5819136.76,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.123793313,299.0686
390336.2641,5819769.616,52.51699271,13.3838415,s_oeffbeleucht.143772,42537-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,SchadowstraÃŸe,390336.2641,5819769.616,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.733989211,88.2862
391204.8,5819540,52.51510329,13.39671112,s_oeffbeleucht.135767,42123-2110101-00,101,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391203.5966,5819540.223,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.668540296,84.6194
391216.6581,5819517.226,52.514901,13.39689324,s_oeffbeleucht.135768,42123-2110102-00,102,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391216.6581,5819517.226,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.564891753,257.5701
391207.1,5819516,52.51488807,13.39675285,s_oeffbeleucht.135769,42123-2110103-00,103,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391205.6154,5819514.936,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.706320031,86.5862
391219.2004,5819493.18,52.51468541,13.39693856,s_oeffbeleucht.135770,42123-2110104-00,104,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391219.2004,5819493.18,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.184712351,262.5982
391209.2,5819494,52.51469079,13.39679098,s_oeffbeleucht.135771,42123-2110105-00,105,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391207.9696,5819494.143,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.861503845,79.7521
391222.2805,5819471.123,52.51448781,13.39699115,s_oeffbeleucht.135772,42123-2110106-00,106,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391222.2805,5819471.123,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.606758354,266.6445
391210.7523,5819469.592,52.51447175,13.39682183,s_oeffbeleucht.135773,42123-2110107-00,107,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391210.7523,5819469.592,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.043125361,79.687
391203.1,5819568,52.51535458,13.39667692,s_oeffbeleucht.135774,42123-2110008-00,8,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391203.4965,5819567.44,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.9,2.9,2.9,2.704815301,83.9932
392356.9945,5819228.237,52.51253032,13.41378454,s_oeffbeleucht.143193,42501-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,RungestraÃŸe,392356.9945,5819228.237,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.71592068,5.0695
391214.2562,5819443.528,52.51423822,13.39688197,s_oeffbeleucht.135775,42123-2110109-00,109,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391214.2562,5819443.528,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.557996433,81.3606
391217.0769,5819420.976,52.51403612,13.3969309,s_oeffbeleucht.135777,42123-2110111-00,111,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391217.0769,5819420.976,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.212078456,82.4748
391219.643,5819398.179,52.51383176,13.39697616,s_oeffbeleucht.135779,42123-2110113-00,113,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391219.643,5819398.179,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.152500512,81.7097
391222.2614,5819378.131,52.51365212,13.39702128,s_oeffbeleucht.135781,42123-2110115-00,115,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391222.2614,5819378.131,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.743296571,80.593
391224.8085,5819354.334,52.51343877,13.39706658,s_oeffbeleucht.135783,42123-2110117-00,117,Electricity,In operation,Mitte (REG A),Mitte,OberwallstraÃŸe,391224.8085,5819354.334,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.817598904,88.0892
391573.3,5819269,52.51274133,13.40222767,s_oeffbeleucht.135787,42124-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,OberwasserstraÃŸe,391575.481,5819268.481,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.450619564,234.111
391560.2,5819290,52.51292745,13.40202787,s_oeffbeleucht.135788,42124-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,OberwasserstraÃŸe,391562.2755,5819290.214,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.056821287,237.9803
391547.2,5819312,52.51312257,13.4018292,s_oeffbeleucht.135789,42124-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,OberwasserstraÃŸe,391549.3579,5819311.89,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,1.917995187,248.9781
391534.4,5819334,52.51331773,13.40163349,s_oeffbeleucht.135790,42124-2110004-00,4,Electricity,In operation,Mitte (REG A),Mitte,OberwasserstraÃŸe,391536.56,5819333.6,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.346396145,245.1125
391522.4,5819354,52.51349507,13.4014502,s_oeffbeleucht.135791,42124-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,OberwasserstraÃŸe,391524.4977,5819354.034,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.0347859,244.5068
391513,5819370,52.51363699,13.40130652,s_oeffbeleucht.135792,42124-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,OberwasserstraÃŸe,391515.1633,5819369.269,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.2404843,235.358
392271.8,5819201,52.51226872,13.41253846,s_oeffbeleucht.143189,42501-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,RungestraÃŸe,392272.4519,5819199.348,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.458124684,326.7166
392293.2043,5819212.702,52.51237812,13.41284995,s_oeffbeleucht.143190,42501-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,RungestraÃŸe,392293.2043,5819212.702,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.688045007,326.6323
392314.8,5819227,52.51251087,13.41316342,s_oeffbeleucht.143191,42501-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,RungestraÃŸe,392314.2208,5819226.801,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.472546769,320.9855
392328.0027,5819228.539,52.51252731,13.4133574,s_oeffbeleucht.143192,42501-2110004-00,4,Electricity,In operation,Mitte (REG A),Mitte,RungestraÃŸe,392328.0027,5819228.539,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.036124178,2.8238
390710.1808,5820948.479,52.52766179,13.38896208,s_oeffbeleucht.135480,42113-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390710.1808,5820948.479,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.842172113,70.1502
390718.6,5820972,52.52787485,13.3890784,s_oeffbeleucht.135481,42113-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390718.4408,5820970.9,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.825581908,250.0653
390698.8,5820985,52.5279877,13.38878237,s_oeffbeleucht.135482,42113-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390699.0618,5820985.01,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.391848195,75.3885
390706.8139,5821007.906,52.52819516,13.38889292,s_oeffbeleucht.135483,42113-2110004-00,4,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390706.8139,5821007.906,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.938964852,254.4774
390687.4075,5821021.946,52.52831744,13.38860235,s_oeffbeleucht.135484,42113-2110005-00,5,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390687.4075,5821021.946,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.317144972,70.8093
390695.9855,5821042.528,52.52850412,13.38872198,s_oeffbeleucht.135485,42113-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390695.9855,5821042.528,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.098118151,249.4717
390675.4246,5821056.531,52.52862583,13.38841441,s_oeffbeleucht.135486,42113-2110007-00,7,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390675.4246,5821056.531,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.555986561,158.7481
390680.9152,5821079.869,52.52883667,13.38848763,s_oeffbeleucht.135487,42113-2110008-00,8,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390680.9152,5821079.869,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.845634293,248.8176
390659.9521,5821091.916,52.52894072,13.38817478,s_oeffbeleucht.135488,42113-2110009-00,9,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390659.9521,5821091.916,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.456880286,65.9543
390665.4845,5821114.715,52.52914672,13.3882488,s_oeffbeleucht.135489,42113-2110010-00,10,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390665.4845,5821114.715,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.69073712,243.5624
390644.5451,5821127.115,52.52925395,13.38793617,s_oeffbeleucht.135490,42113-2110011-00,11,Electricity,In operation,Mitte (REG A),Mitte,NovalisstraÃŸe,390644.5451,5821127.115,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.604947462,66.1054
390618.4783,5820782.077,52.526148,13.38766565,s_oeffbeleucht.136073,42143-2110001-00,1,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390618.4783,5820782.077,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,1.59528951,31.025
390603.72,5820807.856,52.5263767,13.38743971,s_oeffbeleucht.136074,42143-2110002-00,2,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390603.72,5820807.856,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,2.475474814,196.1899
390654.7008,5820767.639,52.52602552,13.38820411,s_oeffbeleucht.136075,42143-2110003-00,3,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390654.7008,5820767.639,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,1.398895455,7.9999
390694.3259,5820750.917,52.5258832,13.38879345,s_oeffbeleucht.136077,42143-2110005-00,5,Electricity,Renovation (in operation),Mitte (REG A),Mitte,Oranienburger StraÃŸe,390694.3259,5820750.917,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,4.022581127,22.49107
390679.3643,5820777.418,52.52611835,13.38856429,s_oeffbeleucht.136078,42143-2110006-00,6,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390679.3643,5820777.418,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,2.243964396,202.7397
390740.0209,5820731.978,52.52572217,13.38947295,s_oeffbeleucht.136079,42143-2110007-00,7,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390740.0209,5820731.978,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,9.679425296,25.5385
390723.7,5820758,52.52595274,13.38922392,s_oeffbeleucht.136080,42143-2110008-00,8,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390724.1142,5820758.572,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,8.515077283,203.9388
390784.6,5820713,52.52556056,13.39013601,s_oeffbeleucht.136081,42143-2110009-00,9,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390784.0033,5820714.102,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,8.972632826,26.1967
390768.6,5820739,52.525791,13.38989172,s_oeffbeleucht.136082,42143-2110010-00,10,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390768.1245,5820740.165,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,8.762129407,204.9506
390829.9,5820695,52.52540788,13.39080937,s_oeffbeleucht.136083,42143-2110011-00,11,Electricity,In operation,Mitte (REG A),Mitte,Oranienburger StraÃŸe,390829.8622,5820694.943,Light pole with boom light,/Assets/Models/Berlin/Street_Light_Models/Object21.prefab,2.9,2.9,2.9,8.521227632,24.1921
390527.8,5821213,52.53000231,13.38618762,s_oeffbeleucht.144421,42571-2110007-00,7,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390527.2957,5821212.118,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.48150055,237.4832
390555.6207,5821213.019,52.53000807,13.38659756,s_oeffbeleucht.144422,42571-2110008-00,8,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390555.6207,5821213.019,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.535275417,327.9836
390563.2971,5821235.725,52.53021366,13.38670319,s_oeffbeleucht.144423,42571-2110009-00,9,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390563.2971,5821235.725,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.258368206,150.06
390587.1382,5821234.252,52.53020522,13.38705499,s_oeffbeleucht.144424,42571-2110010-00,10,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390587.1382,5821234.252,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.066513173,323.9375
390599.7,5821260,52.53043912,13.38723162,s_oeffbeleucht.144425,42571-2110011-00,11,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390599.1848,5821259.135,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.764246757,162.8903
390624.6448,5821252.883,52.53038018,13.38760153,s_oeffbeleucht.144426,42571-2110012-00,12,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390624.6448,5821252.883,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.250618946,337.7988
390637.2,5821273,52.53056348,13.38777992,s_oeffbeleucht.144427,42571-2110013-00,13,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390637.274,5821271.757,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.713801893,162.1015
390662.1521,5821265.088,52.53049739,13.38815021,s_oeffbeleucht.144428,42571-2110014-00,14,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390662.1521,5821265.088,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.445161718,344.9515
390674.4,5821285,52.53067879,13.38832413,s_oeffbeleucht.144429,42571-2110015-00,15,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390674.597,5821283.948,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.559277106,161.6858
390697.4769,5821276.627,52.53060817,13.38866694,s_oeffbeleucht.144430,42571-2110016-00,16,Electricity,In operation,Mitte (REG A),Mitte,SchlegelstraÃŸe,390697.4769,5821276.627,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.583649846,339.7865
392976.5461,5819740.121,52.51725249,13.42274566,s_oeffbeleucht.147298,42707-2110056-00,56,Electricity,In operation,Mitte (REG A),Mitte,SingerstraÃŸe,392976.5461,5819740.121,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,29.48221646,208.4438
393011.8555,5819730.995,52.51717741,13.42326876,s_oeffbeleucht.147299,42707-2110057-00,57,Electricity,In operation,Mitte (REG A),Mitte,SingerstraÃŸe,393011.8555,5819730.995,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,38.79178177,209.4043
393046.9188,5819724.178,52.51712303,13.42378748,s_oeffbeleucht.147300,42707-2110058-00,58,Electricity,In operation,Mitte (REG A),Mitte,SingerstraÃŸe,393046.9188,5819724.178,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,49.99858132,209.4734
