X,Y,LATITUDE,LONGITUDE,name,altitude,BEARING,href,CityObjType,ELEVATION,LocalityName,ThoroughfareName,ThoroughfareNumber,function,measuredHeight,roofType
390257.5494,5819975.783,52.5188296,13.3826139,BLDG_0003000e006e260a,31.3600006,358.7151017,1641/BLDG_0003000e006e260a.dae,Building,31.36,Berlin,Dorotheenstr.,93,1499,26.94,1130
390188.644,5819838.965,52.5175862,13.381644,BLDG_00030002005d2815,32.5,358.7277578,1682/BLDG_00030002005d2815.dae,Building,33.54,Berlin,Behrenstr.,32,1111,23,1130
390529.7351,5819284.883,52.5126755,13.3868511,BLDG_0003000e0087b6fe,33.7299995,358.7232884,1865/BLDG_0003000e0087b6fe.dae,Building,33.73,Berlin,Taubenstr.,53,1144,16.27,1130
390503.5382,5819455.366,52.5142023,13.3864091,BLDG_0003000f001c07a1,30.6000004,358.7271621,1843/BLDG_0003000f001c07a1.dae,Building,30.6,Berlin,FranzÃ¶sische Str.,9,2151,29,1000
390497.1853,5819310.258,52.512897,13.3863633,BLDG_0003000f00248784,33.5900002,358.7202924,1917/BLDG_0003000f00248784.dae,Building,33.59,Berlin,Mauerstr.,23,2121,25.09397,1130
390465.6336,5819467.997,52.5143082,13.3858466,BLDG_0003000e00283801,33.3300018,358.7168856,1929/BLDG_0003000e00283801.dae,Building,33.33,Berlin,JÃ¤gerstr.,5,1119,28,1130
390434.6794,5819381.616,52.5135257,13.3854191,BLDG_0003000e002837e0,33.6599998,358.7297269,1956/BLDG_0003000e002837e0.dae,Building,33.73,Berlin,JÃ¤gerstr.,6,1119,21.45283,1000
390499.2316,5819273.024,52.5125628,13.3864057,BLDG_0003000e0064e448,33.7400017,358.7240097,1937/BLDG_0003000e0064e448.dae,Building,34.23,Berlin,Mauerstr.,22,1119,28.58489,1130
390261.1915,5819391.452,52.5135792,13.3828604,BLDG_0003000b0071e1fe,34.0200005,358.7257434,1965/BLDG_0003000b0071e1fe.dae,Building,34.02,Berlin,Mohrenstr.,64,1004,21.98,1000
390361.0482,5819609.767,52.5155612,13.3842593,BLDG_0003000e00283819,33.0900002,358.718109,1696/BLDG_0003000e00283819.dae,Building,33.09,Berlin,Dorotheenstr.,93,1116,21.22919,1000
390553.0361,5819293.131,52.5127543,13.3871916,BLDG_0003000e002837a8,33.5200005,358.7224968,1723/BLDG_0003000e002837a8.dae,Building,33.52,Berlin,Wilhelmstr.,60,1144,16.48,1130
390591.9416,5819282.08,52.5126628,13.3877683,BLDG_0003000e0028379d,31.2999992,358.7323787,1748/BLDG_0003000e0028379d.dae,Building,31.3,Berlin,JÃ¤gerstr.,71,1004,31.7,1130
390515.5221,5819426.277,52.5139433,13.3865952,BLDG_0003000e002837e8,31.9799995,358.7299456,1787/BLDG_0003000e002837e8.dae,Building,31.98,Berlin,JÃ¤gerstr.,70,1004,24.52,1130
390503.9755,5819448.201,52.514138,13.3864179,BLDG_0003000f001c07a3,31.5599995,358.7229214,1806/BLDG_0003000f001c07a3.dae,Building,31.56,Berlin,Glinkastr.,28,1499,28.37,1130
390524.9727,5819270.156,52.5125422,13.3867858,BLDG_000300000016cafa,33.9000015,358.724847,1830/BLDG_000300000016cafa.dae,Building,33.9,Berlin,FranzÃ¶sische Str.,9,1004,0.14,1000
390483.6893,5819235.882,52.5122259,13.386189,BLDG_000300000016c6bf,34.1599998,358.714922,1869/BLDG_000300000016c6bf.dae,Building,34.16,Berlin,Glinkastr.,16,1004,2.76828,1000
390533.8333,5819232.213,52.512203,13.3869288,BLDG_0003000e0028377e,31.8400002,358.716017,1851/BLDG_0003000e0028377e.dae,Building,31.84,Berlin,Glinkastr.,34,1119,31.16,1130
390459.9942,5819345.741,52.5132084,13.3858038,BLDG_0003000e002837a2,33.7200012,358.7289142,1861/BLDG_0003000e002837a2.dae,Building,33.72,Berlin,Glinkastr.,24,2121,25.69899,1130
390454.7211,5819350.989,52.5132545,13.3857244,BLDG_0003000e002837d3,33.8699989,358.712692,1877/BLDG_0003000e002837d3.dae,Building,33.87,Berlin,JÃ¤gerstr.,67,2121,23.13,1130
390431.2002,5819278.874,52.5126017,13.3854017,BLDG_0003000e00283797,31.5300007,358.7226104,1885/BLDG_0003000e00283797.dae,Building,31.53,Berlin,JÃ¤gerstr.,4,1119,26.03,1130
390465.1698,5819268.422,52.5125146,13.3859055,BLDG_0003000e00613ba6,34.2000008,358.7150066,1921/BLDG_0003000e00613ba6.dae,Building,34.39,Berlin,Taubenstr.,51,1119,26.48659,1000
390477.6775,5819356.585,52.5133094,13.3860607,BLDG_0003000e005e1987,33.4199982,358.7279716,1925/BLDG_0003000e005e1987.dae,Building,33.42,Berlin,Mauerstr.,18,1231,24.03,1130
390442.0135,5819310.068,52.5128842,13.3855507,BLDG_0003000f000e7feb,33.1500015,358.7179827,1933/BLDG_0003000f000e7feb.dae,Building,33.15,Berlin,Glinkastr.,35,1411,25.94,1130
390374.4563,5819368.33,52.5133942,13.3845364,BLDG_000300080002ee55,31.8500004,358.7184339,1941/BLDG_000300080002ee55.dae,Building,31.85,Berlin,Mauerstr.,21,2523,22.85,1000
390310.0342,5819198.762,52.5118574,13.3836434,BLDG_000300000016b601,33.0299988,358.7164598,1945/BLDG_000300000016b601.dae,Building,33.03,Berlin,Mauerstr.,44,1444,6.37,1000
390234.7709,5819671.772,52.516093,13.3823787,BLDG_000300000016af18,33.8499985,358.7213932,1713/BLDG_000300000016af18.dae,Building,33.85,Berlin,Taubenstr.,7,1111,19.97164,1000
390516.4384,5819444.495,52.5141072,13.3866027,BLDG_0003000e00531835,32.3400002,358.7248619,1803/BLDG_0003000e00531835.dae,Building,32.34,Berlin,Glinkastr.,32,1231,26.36,1130
390594.0309,5819318.176,52.5129876,13.3877872,BLDG_0003000f0008f903,31.0400009,358.7176258,1751/BLDG_0003000f0008f903.dae,Building,31.04,Berlin,Taubenstr.,4,1411,32.96,1130
390520.6749,5819487.943,52.5144985,13.3866508,BLDG_0003000e00742389,27.5200005,358.7134788,1837/BLDG_0003000e00742389.dae,Building,27.52,Berlin,Taubenstr.,3,1421,33.48,1130
390532.676,5819384.588,52.5135721,13.3868616,BLDG_0003000f0008f90b,30.25,358.7211723,1857/BLDG_0003000f0008f90b.dae,Building,30.25,Berlin,Glinkastr.,12,2921,30.99,1130
390492.869,5819361.041,52.5133525,13.386283,BLDG_0003000e002837d9,33.4099998,358.7172993,1873/BLDG_0003000e002837d9.dae,Building,33.41,Berlin,Glinkastr.,11,2121,22.26642,1130
390478.3786,5819884.044,52.5180496,13.3858973,BLDG_0003000f00248a6a,33.6300011,358.7308965,1541/BLDG_0003000f00248a6a.dae,Building,33.63,Berlin,Unter den Linden,55,1116,26.87,1130
390562.2858,5819428.804,52.5139754,13.3872832,BLDG_0003000e009a2243,31.8500004,358.7241256,1881/BLDG_0003000e009a2243.dae,Building,32.29,Berlin,Glinkastr.,23,2151,28.70535,1000
390775.1812,5819489.583,52.5145643,13.3903992,DEB_LOD2_UUID_0013ce54-11b5-4629-8f68-d8f2c5a74def,33.9,358.7265303,1422/DEB_LOD2_UUID_0013ce54-11b5-4629-8f68-d8f2c5a74def.dae,Building,33.9,Berlin,NeustÃ¤dtische Kirchstr.,3,2921,34.272,1000
390322.8183,5819903.693,52.5181949,13.3835992,BLDG_0003000f0012b2df,32.9500008,358.7176903,1581/BLDG_0003000f0012b2df.dae,Building,32.95,Berlin,Schadowstr.,13,1119,25.55,1000
390241.1136,5819909.975,52.5182349,13.3823935,BLDG_00030008004e9abf,32.8300018,358.7218307,1634/BLDG_00030008004e9abf.dae,Building,32.83,Berlin,Dorotheenstr.,85,1111,24.97,1000
390280.8724,5819697.557,52.516334,13.3830493,BLDG_0003000000170d98,33.7400017,358.7237463,1654/BLDG_0003000000170d98.dae,Building,33.74,Berlin,Dorotheenstr.,90,1116,3.23235,1000
390292.1738,5819589.588,52.515366,13.3832514,BLDG_000300060004c54f,31.9400005,358.7282808,1610/BLDG_000300060004c54f.dae,Building,31.94,Berlin,Dorotheenstr.,93,1116,24.28283,1000
390295.4105,5819841.09,52.5176268,13.3832161,BLDG_0003000000170f52,33.0800018,358.7239425,1674/BLDG_0003000000170f52.dae,Building,33.08,Berlin,Schadowstr.,11,1004,5.2779,1000
390194.7921,5819752.877,52.5168138,13.381763,BLDG_0003000f000e801c,31.3199997,358.7181463,1666/BLDG_0003000f000e801c.dae,Building,31.32,Berlin,Unter den Linden,67,2921,23.98,1000
390904.5694,5819540.558,52.5150483,13.3922884,BLDG_0003000b006bc76f,33.2400017,358.7332319,1678/BLDG_0003000b006bc76f.dae,Building,33.24,Berlin,Dorotheenstr.,85,1421,29.0538,1000
390574.8289,5819415.616,52.5138594,13.3874723,BLDG_0003000e002837ee,32.8899994,358.7312515,1694/BLDG_0003000e002837ee.dae,Building,32.89,Berlin,Behrenstr.,64,1301,25.92361,1130
390586.5223,5819263.462,52.5124944,13.3876946,BLDG_000300000016d166,27.6100006,358.72148,1702/BLDG_000300000016d166.dae,Building,27.61,Berlin,Taubenstr.,7,1004,33.58661,1130
390494.5515,5819341.252,52.513175,13.3863143,BLDG_0003000e00531822,33.7299995,358.7170166,1887/BLDG_0003000e00531822.dae,Building,33.73,Berlin,Mauerstr.,53,1231,19.61469,1130
390628.7173,5819260.161,52.5124732,13.3883172,BLDG_0003000b0071e1f7,32.0999985,358.7242206,1712/BLDG_0003000b0071e1f7.dae,Building,32.1,Berlin,Unter den Linden,67,1421,31.97365,1130
390468.3774,5819370.892,52.5134361,13.385919,BLDG_000300000016c314,34.0499992,358.7300294,1893/BLDG_000300000016c314.dae,Building,34.05,Berlin,Glinkastr.,19,1004,12.40334,1000
390493.9804,5819348.197,52.5132373,13.3863036,BLDG_0003000e002837d7,33.4900017,358.7140755,1897/BLDG_0003000e002837d7.dae,Building,33.49,Berlin,JÃ¤gerstr.,5,2121,23.99095,1130
390488.9134,5819930.166,52.5184662,13.3860373,DEB_LOD2_UUID_b1b2c8cb-69c8-48dd-99b8-5a6c2b5315a7,33.71,358.7290861,1722/DEB_LOD2_UUID_b1b2c8cb-69c8-48dd-99b8-5a6c2b5315a7.dae,Building,33.71,Berlin,Wilhelmstr.,60,1111,32.72,1000
390490.1945,5819246.564,52.5123232,13.3862813,BLDG_0003000e00613b96,34.1699982,358.7295091,1901/BLDG_0003000e00613b96.dae,Building,34.17,Berlin,Glinkastr.,21,1411,7.2775,1000
390491.2884,5819227.166,52.5121491,13.3863038,BLDG_0003000e00613b91,34.0099983,358.7253563,1905/BLDG_0003000e00613b91.dae,Building,34.01,Berlin,JÃ¤gerstr.,16,1411,29,1130
390436.438,5819327.596,52.5130406,13.3854628,BLDG_0003000e0053181f,33.3600006,358.7219694,1913/BLDG_0003000e0053181f.dae,Building,34.29,Berlin,Mohrenstr.,63,1231,19.64,1130
390423.438,5819259.652,52.5124274,13.3852937,BLDG_0003000a00250118,31.4400005,358.7187265,1949/BLDG_0003000a00250118.dae,Building,31.44,Berlin,Wilhelmstr.,45,1119,22.71969,1000
390492.8772,5819361.108,52.5133531,13.3862831,BLDG_0003000e002837dc,33.7999992,358.7190055,1953/BLDG_0003000e002837dc.dae,Building,33.8,Berlin,Mauerstr.,53,2199,24.5776,1000
390452.2245,5819225.681,52.5121279,13.3857289,BLDG_0003000e00809f45,31.1800003,358.7243111,1961/BLDG_0003000e00809f45.dae,Building,31.18,Berlin,JÃ¤gerstr.,1,1119,29.22,1000
390373.1861,5819421.994,52.5138762,13.3845,BLDG_000300000016bb81,33.3899994,358.721647,1972/BLDG_000300000016bb81.dae,Building,33.39,Berlin,Wilhelmstr.,49,1119,14.00654,1000
390675.4985,5819326.984,52.5130831,13.3889843,BLDG_0003000f001c079c,31.2299995,358.7234856,1909/BLDG_0003000f001c079c.dae,Building,34.01,Berlin,Glinkastr.,11,1136,27.34043,1000
390319.2965,5819286.174,52.5126448,13.383751,BLDG_0003000e00283799,33.7599983,358.7276679,1983/BLDG_0003000e00283799.dae,Building,33.76,Berlin,Wilhelmstr.,48,1004,23.67211,1000
390412.2048,5819972.231,52.5188288,13.3848934,BLDG_0003000e006e2622,33.4900017,358.7192387,1996/BLDG_0003000e006e2622.dae,Building,33.49,Berlin,Reichstagufer,14,2921,22.51,1000
390493.2425,5819949.52,52.518641,13.3860947,BLDG_0003000900823f77,33.6899986,358.7291315,2025/BLDG_0003000900823f77.dae,Building,33.69,Berlin,Dorotheenstr.,62,1004,22.94202,1000
390479.0088,5819469.267,52.5143223,13.3860432,BLDG_0003000e002cd85b,33.5699997,358.727866,2005/BLDG_0003000e002cd85b.dae,Building,33.61,Berlin,Bunsenstr.,2,1119,25.58,1130
390485.9497,5819999.202,52.519086,13.3859709,BLDG_00030008004e9ac5,32.1300011,358.7308957,2033/BLDG_00030008004e9ac5.dae,Building,32.13,Berlin,Friedrichstr.,149,1004,24.37,1130
390608.9092,5819958.809,52.5187477,13.3877956,BLDG_0003000900823f85,33.1599998,358.7327729,2041/BLDG_0003000900823f85.dae,Building,33.16,Berlin,Dorotheenstr.,41,1499,32,1000
390734.9326,5819922.702,52.5184485,13.389664,BLDG_0003000f001c0d23,33.7900009,358.7299181,2049/BLDG_0003000f001c0d23.dae,Building,33.79,Berlin,Friedrichstr.,153A,2151,28,1000
390750.8599,5819876.545,52.5180369,13.3899138,BLDG_0003000e0061544f,33.3300018,358.7187677,2057/BLDG_0003000e0061544f.dae,Building,33.33,Berlin,Dorotheenstr.,33,1499,30.07,1000
390770.8423,5819839.623,52.5177091,13.3902203,BLDG_0003000e0061544d,30.2199993,358.7277546,2089/BLDG_0003000e0061544d.dae,Building,30.22,Berlin,Friedrichstr.,153A,1499,14.42367,1000
390574.7471,5819849.842,52.5177616,13.3873282,BLDG_0003000e0064e49a,33.3800011,358.729209,2093/BLDG_0003000e0064e49a.dae,Building,33.38,Berlin,Unter den Linden,10,2111,23.1753,1000
390741.7461,5819918.054,52.5184081,13.3897659,BLDG_0003000e007a0b50,33.7299995,358.7332207,2065/BLDG_0003000e007a0b50.dae,Building,33.86,Berlin,Mittelstr.,65,1411,24.0767,1130
390302.2088,5819238.897,52.5122165,13.3835149,BLDG_0003000e005e1966,33.8400002,358.7257913,1977/BLDG_0003000e005e1966.dae,Building,33.84,Berlin,UniversitÃ¤tsstr.,7,1301,24.77812,1000
390315.3899,5819971.494,52.5188027,13.3834674,BLDG_0003000f00248b10,30.0200005,358.7219136,1986/BLDG_0003000f00248b10.dae,Building,30.02,Berlin,Wilhelmstr.,50,1119,16.62744,1000
390407.5318,5819953.296,52.5186577,13.3848308,BLDG_0003000e006e266b,32.3699989,358.7287093,1992/BLDG_0003000e006e266b.dae,Building,32.37,Berlin,Reichstagufer,12,1119,23.75104,1000
390480.4665,5819947.97,52.5186245,13.385907,BLDG_000300080005f07c,33.4700012,358.72775,2007/BLDG_000300080005f07c.dae,Building,33.47,Berlin,Glinkastr.,35,1499,25.53,1000
390243.2116,5820002.989,52.5190712,13.3823937,BLDG_0003000b005eebe1,33.3199997,358.7285906,2001/BLDG_0003000b005eebe1.dae,Building,33.32,Berlin,NeustÃ¤dtische Kirchstr.,14,1111,22.87474,1000
390418.1684,5819972.999,52.5188369,13.384981,BLDG_0003000f00248a4f,33.5400009,358.7311994,2013/BLDG_0003000f00248a4f.dae,Building,33.54,Berlin,NeustÃ¤dtische Kirchstr.,6,1111,22.66,1000
390503.7468,5819997.023,52.51907,13.3862338,BLDG_000300080005f085,32.5999985,358.7297352,2017/BLDG_000300080005f085.dae,Building,32.6,Berlin,Wilhelmstr.,45,2921,11.16063,1000
390687.5236,5819947.005,52.5186574,13.3889576,BLDG_0003000a00043da0,33.2299995,358.7205464,2037/BLDG_0003000a00043da0.dae,Building,33.23,Berlin,Dorotheenstr.,68,2151,24.77,1000
390642.0553,5819854.214,52.5178144,13.3883183,BLDG_0003000e00614095,34.2099991,358.7190568,2045/BLDG_0003000e00614095.dae,Building,34.21,Berlin,Dorotheenstr.,54,1499,4.19,1000
390295.7491,5819238.752,52.5122139,13.3834198,BLDG_0003000e005e195e,33.8199997,358.7175507,2021/BLDG_0003000e005e195e.dae,Building,33.82,Berlin,NeustÃ¤dtische Kirchstr.,15,2121,24.80624,1000
390607.1216,5819981.193,52.5189485,13.3877619,BLDG_0003000900823f87,33.2599983,358.7279294,2029/BLDG_0003000900823f87.dae,Building,33.26,Berlin,Dorotheenstr.,68,1499,32.54,1000
390745.3957,5819941.074,52.5186157,13.3898121,BLDG_0003000e007a0b58,33.2700005,358.7328307,2051/BLDG_0003000e007a0b58.dae,Building,33.27,Berlin,Mittelstr.,5,2363,28.58,1000
390769.1245,5819861.215,52.5179028,13.3901879,BLDG_0003000e007a0b4c,34.0099983,358.72293,2060/BLDG_0003000e007a0b4c.dae,Building,34.01,Berlin,Mittelstr.,64,1499,29.19236,1130
390703.2385,5819896.224,52.5182042,13.3892058,BLDG_000300090060e3ad,34.0800018,358.7170029,2069/BLDG_000300090060e3ad.dae,Building,34.08,Berlin,Dorotheenstr.,65,2151,21.50211,1000
390636.009,5819862.817,52.5178905,13.3882264,BLDG_0003000e00614097,34.1899986,358.7291076,2077/BLDG_0003000e00614097.dae,Building,34.19,Berlin,Mittelstr.,8,1411,23.35495,1130
390592.2835,5819832.926,52.5176131,13.3875921,BLDG_0003000f00248a4b,34.4500008,358.7191524,2103/BLDG_0003000f00248a4b.dae,Building,34.45,Berlin,Mittelstr.,53,2921,28.09513,1000
390656.1615,5819815.609,52.5174703,13.3885388,BLDG_0003000e00614069,34.3300018,358.7234713,2109/BLDG_0003000e00614069.dae,Building,34.33,Berlin,Unter den Linden,28,1499,28.13183,1130
390782.8707,5819904.752,52.5182968,13.3903761,BLDG_0003000f001c220f,33.5400009,358.7245868,2081/BLDG_0003000f001c220f.dae,Building,33.54,Berlin,Mittelstr.,55,1411,26.49461,1130
390629.1754,5819821.875,52.5175212,13.3881392,BLDG_0003000e0080abbb,34.4199982,358.7146247,2117/BLDG_0003000e0080abbb.dae,Building,34.42,Berlin,Unter den Linden,28A,2921,29.72346,1130
390976.0795,5819979.954,52.5190113,13.3931977,BLDG_00030000001813a3,33.7700005,358.719245,2125/BLDG_00030000001813a3.dae,Building,33.77,Berlin,Friedrichstr.,150,1004,4.78,1000
390488.2966,5819161.357,52.5115571,13.3862814,BLDG_00030008004e91de,32.9500008,358.7204227,2157/BLDG_00030008004e91de.dae,Building,32.95,Berlin,Kronenstr.,71,1411,22.05748,1000
390465.2838,5819069.468,52.5107267,13.3859727,BLDG_0003000a0004347c,33,358.7251045,2161/BLDG_0003000a0004347c.dae,Building,33,Berlin,Glinkastr.,5,2121,26.77756,1000
390538.1025,5819166.531,52.5116136,13.3870133,BLDG_0003000e0032589f,31.4400005,358.7163737,2165/BLDG_0003000e0032589f.dae,Building,31.44,Berlin,Mauerstr.,65,1301,24.84,1000
390369.9673,5819254.806,52.5123731,13.3845077,BLDG_000300080002ee53,32.8100014,358.7132097,1969/BLDG_000300080002ee53.dae,Building,32.81,Berlin,Wilhelmstr.,54,1119,21.85026,1000
390517.4389,5819826.686,52.517542,13.3864916,BLDG_00030006000a91bb,33.3100014,358.7312164,2169/BLDG_00030006000a91bb.dae,Building,33.31,Berlin,Glinkastr.,2,2111,30.15,1000
390654.7233,5819863.69,52.5179021,13.3885018,BLDG_0003000e0061408b,34.0499992,358.7224214,2083/BLDG_0003000e0061408b.dae,Building,34.05,Berlin,Mittelstr.,1,1499,21.17,1130
390637.3378,5819903.481,52.5182562,13.3882326,BLDG_000300090060e388,31.1800003,358.7210851,2072/BLDG_000300090060e388.dae,Building,31.18,Berlin,Mittelstr.,2,1461,44.32,1000
390787.0699,5819850.745,52.5178123,13.3904557,BLDG_0003000e00615451,31.8899994,358.7320947,2096/BLDG_0003000e00615451.dae,Building,31.89,Berlin,Mittelstr.,49,1499,27.96877,1000
390600.8344,5819864.126,52.5178952,13.3877078,BLDG_0003000f00248a6d,34.2299995,358.7277272,2101/BLDG_0003000f00248a6d.dae,Building,34.23,Berlin,Unter den Linden,10,2921,28.63995,1130
390608.1665,5819825.56,52.5175501,13.3878285,BLDG_0003000f00248b14,34.5200005,358.717763,2113/BLDG_0003000f00248b14.dae,Building,34.52,Berlin,Friedrichstr.,155,2921,28.97696,1000
390319.435,5819179.556,52.5116867,13.3837882,BLDG_000300010003421c,33.8400002,358.7297335,2133/BLDG_000300010003421c.dae,Building,33.84,Berlin,Unter den Linden,28,1444,9.18836,1000
390594.474,5819806.393,52.5173751,13.3876331,BLDG_0003000f00248a47,34.6399994,358.7164477,2129/BLDG_0003000f00248a47.dae,Building,34.64,Berlin,Unter den Linden,6,2921,28.64,1130
390638.6709,5819885.659,52.5180963,13.3882581,BLDG_0003000e0079f811,29.7900009,358.7325968,2119/BLDG_0003000e0079f811.dae,Building,29.79,Berlin,Unter den Linden,26,1411,36.21,1000
390579.0926,5819096.479,52.5109923,13.3876401,BLDG_00030009007ae7ad,29.6100006,358.7213501,2137/BLDG_00030009007ae7ad.dae,Building,29.61,Berlin,Wilhelmstr.,45,1411,34.28885,1000
390585.6114,5819844.814,52.5177186,13.3874899,BLDG_0003000e00614082,34.1100006,358.7214273,2141/BLDG_0003000e00614082.dae,Building,34.11,Berlin,Kronenstr.,3,2111,23.42257,1130
390537.0433,5819192.661,52.5118482,13.3869891,BLDG_0003000e0047b214,31.2299995,358.724197,2145/BLDG_0003000e0047b214.dae,Building,31.23,Berlin,Mittelstr.,50,1231,25.12,1130
390562.1314,5819134.704,52.5113324,13.3873777,BLDG_0003000e003258cd,34.2700005,358.730447,2149/BLDG_0003000e003258cd.dae,Building,34.27,Berlin,Mohrenstr.,6,1231,25.23,1000
390590.4135,5819141.917,52.5114029,13.3877919,BLDG_0003000e00325889,34.2400017,358.7297987,2153/BLDG_0003000e00325889.dae,Building,34.24,Berlin,Kronenstr.,72,1231,23.26,1000
390816.7617,5819849.226,52.5178046,13.3908936,BLDG_0003000e009c364e,31.2999992,358.7309917,1980/BLDG_0003000e009c364e.dae,Building,31.54,Berlin,Mauerstr.,39,1137,32.14,1130
390465.2162,5819144.792,52.5114036,13.3859469,BLDG_000300000016c34d,32.6399994,358.7239804,2173/BLDG_000300000016c34d.dae,Building,32.64,Berlin,Mittelstr.,48,2819,11.45611,1000
390222.3202,5819290.36,52.5126629,13.3823212,BLDG_0003000f001c078b,34.4199982,358.712958,2357/BLDG_0003000f001c078b.dae,Building,34.42,Berlin,Kronenstr.,1,2121,26.91038,1000
390464.7639,5819041.36,52.510474,13.3859743,BLDG_0003000e0049690c,33.0400009,358.7214859,2193/BLDG_0003000e0049690c.dae,Building,33.04,Berlin,Charlottenstr.,41,1231,25.81326,1000
390666.1589,5819088.582,52.5109388,13.3889251,BLDG_000300080005e957,27.0499992,358.7217094,2197/BLDG_000300080005e957.dae,Building,27.05,Berlin,Leipziger Str.,114,1411,35.21582,1000
390349.7946,5819086.962,52.5108607,13.3842659,BLDG_000300000016bacd,31.8500004,358.7156954,2205/BLDG_000300000016bacd.dae,Building,31.85,Berlin,Leipziger Str.,116,1005,3.99094,1000
390463.8122,5819042.215,52.5104815,13.38596,BLDG_0003000e0049693d,34.2099991,358.7283551,2201/BLDG_0003000e0049693d.dae,Building,34.21,Berlin,Kronenstr.,11,1231,24.83331,1000
390903.6334,5819926.141,52.5185132,13.3921481,BLDG_00030008004ebe65,32.6800003,358.7326314,2185/BLDG_00030008004ebe65.dae,Building,33.42,Berlin,Glinkastr.,27,1137,29.32,1130
390509.3256,5819048.476,52.5105469,13.3866283,BLDG_0003000a00043440,34.4000015,358.7157682,2209/BLDG_0003000a00043440.dae,Building,34.4,Berlin,Wilhelmstr.,44,2121,27.82396,1000
390562.4472,5819130.913,52.5112984,13.3873836,BLDG_0003000e00456f71,34.4199982,358.7231707,2220/BLDG_0003000e00456f71.dae,Building,34.42,Berlin,Leipziger Str.,120,1411,20.68007,1000
390808.151,5819046.268,52.510587,13.3910304,BLDG_00030009000007c9,34.2099991,358.731899,2213/BLDG_00030009000007c9.dae,Building,38.54,Berlin,Mauerstr.,68,2121,29.59352,1130
390267.0664,5819286.398,52.5126363,13.3829816,BLDG_0003000e0095f67d,34.0800018,358.718516,2240/BLDG_0003000e0095f67d.dae,Building,34.08,Berlin,Leipziger Str.,126,1129,24.23346,1000
390277.4848,5819294.154,52.5127081,13.3831325,BLDG_000300000016b2d5,33.9799995,358.7163177,2249/BLDG_000300000016b2d5.dae,Building,33.98,Berlin,Mauerstr.,67,1129,24.19598,1000
390293.4713,5819541.131,52.5149308,13.3832865,BLDG_000300000016b46f,33.1199989,358.7240451,2265/BLDG_000300000016b46f.dae,Building,33.12,Berlin,Kronenstr.,58,1004,2.83198,1000
390330.5199,5819070.29,52.510707,13.3839875,BLDG_0003000a00043429,34.3699989,358.7164309,2226/BLDG_0003000a00043429.dae,Building,34.37,Berlin,Dorotheenstr.,56,1499,29.63,1000
390282.6686,5819537.712,52.5148979,13.3831285,BLDG_0003000900551bb2,30.4500008,358.7231006,2269/BLDG_0003000900551bb2.dae,Building,30.45,Berlin,Wilhelmstr.,55,1004,29.25,1130
390361.4843,5819160.31,52.5115222,13.3844139,BLDG_0003000a00043478,32.3699989,358.7126469,2253/BLDG_0003000a00043478.dae,Building,34.66,Berlin,Wilhelmstr.,51,1116,26.63029,1000
390914.5677,5819731.619,52.5167673,13.392373,BLDG_0003000b006b6203,33.6300011,358.7188863,2445/BLDG_0003000b006b6203.dae,Building,33.63,Berlin,Kronenstr.,59,1129,21.04566,1000
390590.554,5819059.435,52.5106617,13.3878211,BLDG_0003000e005a8f98,27.2800007,358.714262,2276/BLDG_0003000e005a8f98.dae,Building,34.58,Berlin,Behrenstr.,8,2121,34.2045,1130
390193.5888,5819181.619,52.5116799,13.3819339,BLDG_0003000f00040596,34.5800018,358.7215767,2453/BLDG_0003000f00040596.dae,Building,34.89,Berlin,Behrenstr.,33,1165,10.14,1130
390863.3076,5819668.21,52.5161872,13.3916387,BLDG_0003000e0096abc3,32.4399986,358.7218864,2469/BLDG_0003000e0096abc3.dae,Building,32.44,Berlin,Behrenstr.,32,2921,10.34263,1000
