LABEL,landuse,access,leisure,name,wheelchair,historic,religion,Surf_Type,area_highw,kerb,landcover,postal_cod,leaf_cycle,leaf_type,natural,changeset,addr_city,addr_postc,addr_count,addr_subur,amenity,opening_ho,lit,fee,parking,park_ride,supervised,surface,capacity,capacity_d,capacity_p,capacity_w,parking_co,parking_c1,parking_c2,parking_c3,note,highway,area,bicycle,ID,PERIMETER,ENCLOSED_A,GEOMETRY
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,,,"POLYGON(( 392594.440832573 5820638.361500000, 392595.668248872 5820640.005538060, 392597.859620194 5820638.361500000, 392594.440832573 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636,,,"POLYGON(( 392838.547984863 5820740.211411998, 392837.096447772 5820740.211411998, 392845.940270833 5820750.351496440, 392849.470615787 5820754.399292691, 392849.470615787 5820740.211411998, 392849.470582081 5820740.211411998, 392849.470582081 5820752.773241478, 392838.547984863 5820740.211411998 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,"POLYGON(( 392821.969035693 5820740.211411998, 392817.292417254 5820740.211411998, 392849.470615787 5820781.345081618, 392849.470615787 5820771.743965445, 392841.349550004 5820762.432575910, 392838.601577086 5820764.817592570, 392834.697459397 5820760.334601020, 392837.415107751 5820757.921453000, 392821.969035693 5820740.211411998 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638,,,"POLYGON(( 392609.579366109 5820642.290049848, 392614.844564840 5820638.361500001, 392606.564229507 5820638.361500000, 392609.579366109 5820642.290049848 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,,,"POLYGON(( 392244.938129055 5820886.470400298, 392244.951961558 5820886.497621637, 392244.860128067 5820886.545734731, 392246.424900543 5820889.719782345, 392246.424920110 5820889.719772093, 392244.860154364 5820886.545738120, 392244.986373789 5820886.479609661, 392244.972773614 5820886.452846682, 392244.938129055 5820886.470400298 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,"POLYGON(( 392556.662184473 5820633.466793889, 392560.290970495 5820638.361500000, 392566.645211156 5820638.361500000, 392566.858459650 5820634.413391801, 392582.235523687 5820623.184333907, 392584.349910589 5820625.981818743, 392584.890520474 5820625.569526340, 392592.042202052 5820635.148702620, 392594.440832573 5820638.361500000, 392597.859620194 5820638.361500000, 392599.156775669 5820637.388331760, 392599.886837617 5820638.361500000, 392600.894932894 5820638.361500000, 392591.981960347 5820626.748722831, 392588.711321928 5820621.910338701, 392582.532207153 5820614.471090829, 392560.523589495 5820630.773778868, 392556.662184473 5820633.466793889 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641,,,"POLYGON(( 392566.957285981 5820634.466997663, 392566.946960267 5820634.658169147, 392582.235037298 5820623.494509757, 392584.200847483 5820626.095462406, 392575.488811925 5820632.739636273, 392575.576929700 5820632.857663851, 392575.091306462 5820633.220711556, 392578.953587453 5820638.361500000, 392579.686057103 5820638.361500000, 392575.488854808 5820632.739641880, 392584.269143662 5820626.043415084, 392582.214736184 5820623.325287507, 392566.957285981 5820634.466997663 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,,,"POLYGON(( 392814.886870387 5820737.136380623, 392817.292417254 5820740.211411998, 392821.969035693 5820740.211411998, 392817.366653051 5820734.934446760, 392814.886870387 5820737.136380623 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,"POLYGON(( 392579.686057103 5820638.361500000, 392578.953587453 5820638.361500000, 392620.072245052 5820693.091417450, 392620.546669280 5820693.091417450, 392615.824762914 5820686.766756560, 392612.845832739 5820682.776689360, 392605.029618619 5820672.307420600, 392593.641099079 5820657.053299240, 392591.966242344 5820654.809946290, 392589.225886787 5820651.139432460, 392586.210746723 5820647.100864010, 392582.584699734 5820642.244028520, 392579.686057103 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,,,"POLYGON(( 392679.622541475 5820638.361500000, 392679.924877314 5820638.763989550, 392680.462338610 5820638.361500000, 392679.622541475 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,,,"POLYGON(( 392726.434078238 5820835.856852815, 392733.409738055 5820846.609745495, 392749.439589303 5820846.609745495, 392742.467383215 5820835.856852815, 392726.434078238 5820835.856852815 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,"POLYGON(( 392747.412820829 5820835.856852815, 392754.197095317 5820845.983134441, 392756.932535806 5820846.609745495, 392765.877499681 5820846.609745495, 392769.376458471 5820845.041263017, 392776.814267455 5820839.587386953, 392776.814267455 5820835.856852815, 392772.081835377 5820835.856852815, 392771.526722837 5820839.526719328, 392765.862284846 5820843.737488452, 392765.583036420 5820843.681889599, 392765.171577795 5820843.975788616, 392761.768080324 5820842.922325118, 392759.827637478 5820842.535979532, 392759.196175905 5820841.572877059, 392761.831561375 5820840.112993961, 392759.063572860 5820835.856852815, 392747.412820829 5820835.856852815 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,,,"POLYGON(( 392759.341122756 5820841.608700247, 392759.889233452 5820842.444676036, 392760.830157429 5820842.632015657, 392759.822641454 5820842.320165475, 392768.737535358 5820836.334451013, 392771.029936646 5820838.117429785, 392771.404541546 5820839.490981073, 392771.432548859 5820839.470161299, 392771.979106335 5820835.856852815, 392759.184737770 5820835.856852815, 392761.976152200 5820840.149014373, 392759.341122756 5820841.608700247 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,,,"POLYGON(( 392765.696424636 5820843.600898016, 392765.837884346 5820843.629062893, 392770.280518015 5820840.326545604, 392765.696424636 5820843.600898016 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,,,"POLYGON(( 392776.814267455 5820755.172285303, 392776.814267455 5820798.089782191, 392777.063417952 5820799.003334010, 392782.921776799 5820797.220355238, 392781.775576156 5820793.909108941, 392785.468889342 5820798.875978386, 392776.814267455 5820805.112397088, 392776.814267455 5820807.074646565, 392786.494324373 5820799.935309980, 392788.509795235 5820798.449336730, 392799.984314071 5820789.954765720, 392801.988907240 5820788.474491040, 392813.514181418 5820779.969190740, 392815.534464415 5820778.471530120, 392823.711347789 5820772.461364620, 392829.460491163 5820780.211189912, 392829.533927882 5820780.154700141, 392823.293502151 5820771.367161881, 392815.142742012 5820777.098165092, 392811.449428825 5820771.876584389, 392819.090766455 5820766.145581181, 392813.232407606 5820758.376887945, 392808.774960654 5820759.523088585, 392806.864626247 5820757.230687303, 392805.718425603 5820752.518529105, 392802.279823670 5820746.023392134, 392796.676176073 5820743.730990862, 392789.926327833 5820743.094212719, 392784.577391493 5820747.424304035, 392781.393500812 5820750.353483448, 392781.520856439 5820754.046796634, 392776.814267455 5820755.172285303 ), ( 392787.633943464 5820796.965645100, 392784.195341534 5820792.380842544, 392795.402636713 5820783.593304290, 392799.095949897 5820788.687529357, 392787.633943464 5820796.965645100 ), ( 392801.515706811 5820787.159261836, 392797.695037999 5820782.319748016, 392808.902333179 5820773.532209762, 392812.723001989 5820778.626434842, 392801.515706811 5820787.159261836 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,"POLYGON(( 392784.329495243 5820814.333163030, 392781.260046006 5820816.604388366, 392799.430068788 5820816.604388366, 392806.100500931 5820811.738896695, 392806.227856559 5820814.031297985, 392802.770266352 5820816.604388366, 392808.157692086 5820816.604388366, 392810.238361633 5820815.078708712, 392848.128849322 5820786.931311939, 392811.587931518 5820740.211411998, 392805.511197195 5820740.211411998, 392839.085599920 5820779.008499492, 392839.340311175 5820780.409411389, 392840.231800565 5820786.777192740, 392839.340311173 5820787.159259608, 392826.095325948 5820788.687527129, 392823.208620770 5820785.569885543, 392823.046209936 5820785.690034640, 392825.762959833 5820789.314785240, 392826.626362685 5820790.500645950, 392822.236418655 5820793.737581000, 392819.388606902 5820795.838703980, 392814.987692299 5820799.084392110, 392811.448380258 5820794.271171870, 392785.988897893 5820813.106016320, 392784.329495243 5820814.333163030 ), ( 392832.845191060 5820793.909110061, 392830.298078520 5820796.583578229, 392813.614491378 5820809.064429652, 392810.812667582 5820808.937074026, 392818.581360833 5820802.824003941, 392828.260388487 5820795.437377585, 392828.897166622 5820793.781754434, 392826.986832217 5820790.597863765, 392832.463124179 5820790.215796887, 392833.354613568 5820791.744064408, 392832.845191060 5820793.909110061 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,"POLYGON(( 392296.112500000 5820824.791252051, 392296.112500000 5820830.069965875, 392309.555738441 5820855.831654969, 392305.417695243 5820858.018484032, 392312.350057248 5820872.299149370, 392312.869539465 5820872.049384083, 392312.025043182 5820870.322845595, 392312.070669403 5820870.300531321, 392312.116286895 5820870.278215919, 392313.005714818 5820872.096615496, 392312.394415020 5820872.390526379, 392312.430739773 5820872.465355367, 392314.338120752 5820876.485670090, 392316.444852278 5820875.358864459, 392317.368879048 5820874.873319857, 392317.368879048 5820867.362433392, 392312.006824592 5820870.220315740, 392307.607786508 5820861.656118040, 392317.368879048 5820856.453624674, 392317.368879048 5820856.453595789, 392307.607742859 5820861.656112405, 392307.703933604 5820861.843379827, 392307.642433915 5820861.876156910, 392306.214547721 5820858.669323379, 392311.611372576 5820855.646789115, 392307.042383636 5820846.321856359, 392307.042390038 5820846.321852907, 392307.042392366 5820846.321857487, 392307.042398768 5820846.321854033, 392296.112500000 5820824.791252051 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,,,"POLYGON(( 392296.112500000 5820839.794451721, 392296.112500000 5820844.431128398, 392301.510076098 5820854.897951470, 392296.112500000 5820857.421627946, 392296.112500000 5820862.372742398, 392298.284562032 5820866.701274760, 392297.602525081 5820867.012687570, 392300.647741648 5820873.129757730, 392303.059641684 5820877.972977380, 392296.112500000 5820881.610270442, 392296.112500000 5820886.070257636, 392310.359402758 5820878.595045265, 392308.374774965 5820874.411912340, 392308.340638239 5820874.341590682, 392303.000695186 5820876.922327584, 392302.978600324 5820876.876601429, 392302.956496727 5820876.830874144, 392308.296280688 5820874.250214126, 392299.471994594 5820856.072184405, 392303.496794580 5820853.945200994, 392296.112500000 5820839.794451721 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,,,"POLYGON(( 392296.112500000 5820895.102261866, 392296.112500000 5820902.719303385, 392303.351000000 5820898.855000000, 392303.447071970 5820899.010232462, 392312.341632121 5820894.399185635, 392312.383759226 5820894.375773495, 392312.310446443 5820894.242444187, 392303.389684358 5820898.867833884, 392303.366311406 5820898.822747757, 392303.342929717 5820898.777660499, 392312.307038219 5820894.129795809, 392315.206183787 5820892.518352948, 392314.962637115 5820891.999832575, 392316.777578360 5820884.250981389, 392315.940462508 5820884.698720879, 392296.112500000 5820895.102261866 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,,,"POLYGON(( 392312.399930437 5820894.194373151, 392312.472544221 5820894.326431232, 392315.313761371 5820892.747424725, 392317.368879048 5820897.122850483, 392317.368879048 5820897.122815588, 392315.249467019 5820892.610504638, 392312.399930437 5820894.194373151 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,,,"POLYGON(( 392600.894932894 5820638.361500000, 392599.886837617 5820638.361500000, 392602.161196087 5820641.393206330, 392604.910004285 5820645.057351260, 392606.533278607 5820647.221166220, 392603.042763898 5820649.883183470, 392614.491485628 5820665.217942010, 392618.039805866 5820662.559297610, 392625.880177657 5820673.010465280, 392622.307699384 5820675.687210680, 392625.288426694 5820679.679685160, 392628.870800119 5820676.996946610, 392629.072583303 5820676.845836870, 392628.705237620 5820676.916098077, 392627.232322315 5820677.197815808, 392626.085368652 5820671.201192541, 392607.185683825 5820646.557765431, 392600.894932894 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,,,"POLYGON(( 392628.972211648 5820670.329395403, 392630.075007738 5820676.095149470, 392645.163015143 5820664.796166050, 392642.169289252 5820660.805547620, 392647.472693996 5820656.831873820, 392651.848115863 5820653.553508350, 392654.818388951 5820657.565529090, 392665.258403786 5820649.747296870, 392670.152963825 5820646.081899200, 392667.151987750 5820642.086800680, 392672.123905429 5820638.361500000, 392671.893795487 5820638.361500000, 392670.770929198 5820639.193998628, 392656.240399257 5820650.016375219, 392654.807068030 5820651.080859073, 392653.706406437 5820651.905372014, 392638.751633319 5820663.040097431, 392630.331769327 5820669.348713055, 392628.972211648 5820670.329395403 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,,,"POLYGON(( 392612.317983318 5820645.859800071, 392627.573268120 5820665.751790410, 392636.464123476 5820660.076475097, 392636.464106660 5820660.076452959, 392636.390549465 5820660.123406851, 392620.767603193 5820639.555241549, 392612.317983318 5820645.859800071 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,,,"POLYGON(( 392258.634578267 5820876.110725971, 392257.056753047 5820876.848991588, 392266.450789315 5820895.634832736, 392268.697334475 5820894.419144047, 392266.686817830 5820890.541429010, 392263.227213268 5820883.871377590, 392262.723165674 5820884.131190160, 392258.634578267 5820876.110725971 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,,,"POLYGON(( 392266.496242553 5820895.725728415, 392266.511752815 5820895.756745255, 392268.774991040 5820900.413984731, 392266.601580778 5820901.554352119, 392296.112500000 5820886.070257636, 392296.112500000 5820881.610270442, 392292.619471592 5820883.439104310, 392279.867657333 5820890.117325740, 392269.328561232 5820895.636601010, 392268.744095200 5820894.509332193, 392266.496242553 5820895.725728415 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,"POLYGON(( 392253.359544054 5820889.789796820, 392257.970720067 5820898.733208692, 392257.975009109 5820898.730880323, 392258.019637577 5820898.706647223, 392258.646179920 5820899.860646214, 392262.492027770 5820897.777897365, 392262.476555941 5820897.746059793, 392254.641738400 5820882.078291981, 392249.269721287 5820884.899218803, 392250.574449311 5820887.545781800, 392246.679181827 5820889.586577317, 392246.774983272 5820889.775099299, 392246.729711441 5820889.798107933, 392246.684430843 5820889.821115438, 392246.589201599 5820889.633719456, 392246.554741711 5820889.651773565, 392246.740224674 5820890.016790224, 392252.330098157 5820887.134683614, 392253.300435504 5820889.821353314, 392253.359544054 5820889.789796820 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,,,"POLYGON(( 392246.526761046 5820904.808062770, 392246.526761046 5820913.141027069, 392266.601580778 5820901.554352119, 392264.825423363 5820902.579504967, 392262.536467009 5820897.869343407, 392258.605327889 5820899.998282414, 392257.942810884 5820898.778023111, 392246.526761046 5820904.808062770 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,,,"POLYGON(( 392246.526761046 5820953.151050672, 392246.526761046 5820966.350247499, 392249.539032674 5820970.703292090, 392246.526761046 5820972.182334818, 392246.526761046 5820977.220761154, 392250.930649914 5820975.170678519, 392257.979851944 5820971.767075088, 392246.526761046 5820953.151050672 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,,,"POLYGON(( 392699.264411299 5820638.361500000, 392699.760631503 5820638.361500001, 392700.687443999 5820637.668529868, 392701.193243966 5820638.361500000, 392701.296740989 5820638.361500000, 392700.636452706 5820637.456873056, 392700.677478748 5820637.426931767, 392700.718496283 5820637.396989357, 392701.422493743 5820638.361500000, 392703.304908115 5820638.361500000, 392702.301020238 5820636.802877685, 392703.154765808 5820635.570011686, 392703.330091101 5820635.316827422, 392702.813978155 5820635.703329800, 392699.264411299 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,,"POLYGON(( 392671.893795487 5820638.361500000, 392672.123905429 5820638.361500000, 392676.922038287 5820634.766410790, 392679.622541475 5820638.361500000, 392680.462338610 5820638.361500000, 392690.200258465 5820631.069047470, 392694.604553334 5820627.770795796, 392688.496661285 5820625.764304414, 392673.759855412 5820636.966937004, 392672.242450170 5820638.103005691, 392671.893795487 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,,,"POLYGON(( 392727.288418592 5820531.629499120, 392726.658162041 5820531.629499121, 392728.339292360 5820534.661936251, 392735.632257403 5820545.151923719, 392730.938741546 5820538.304465163, 392732.350111023 5820538.907813459, 392735.690274919 5820543.285650463, 392736.938430333 5820542.635162477, 392779.036258110 5820604.182851952, 392775.677636763 5820607.016065995, 392775.796549671 5820607.444941455, 392776.711964156 5820608.492147269, 392781.443205212 5820605.210335916, 392778.599851561 5820600.994599342, 392778.601022345 5820600.996335233, 392768.631797196 5820586.437739844, 392750.755270425 5820561.595810072, 392740.477572164 5820545.890069914, 392733.711203531 5820537.787309730, 392728.254279207 5820532.089723455, 392727.288418592 5820531.629499120 ))"
