X,Y,LATITUDE,LONGITUDE,fid,barriere,druecker,elem_nr,gis_id,hmas,mas,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
393447.7074,5820368.357,52.52299063,13.42948518,s_Mast_LSA.1429,1,2,48550009_48550035.02,Pk_01.10.2015_1429,700,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.599910474,93.6044
393461.6514,5820368.481,52.52299447,13.42969058,s_Mast_LSA.1452,1,2,48550031_48550035.02,Pk_13.04.2015_1452,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.303309056,272.4678
393333.0064,5820383.459,52.52310391,13.4277904,s_Mast_LSA.1456,2,1,48550009_48550035.02,Pk_13.04.2015_1456,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.04098841,180.1775
391669.796,5820236.818,52.52145798,13.40333371,s_Mast_LSA.11452,,2,46550008_46550009.01,PK_04082014_00525,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.05421278,334.5215
391667.592,5820230.433,52.52140016,13.40330332,s_Mast_LSA.11451,,2,46550008_46550017.01,PK_04082014_08403,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.717110432,231.6234
391648.717,5820220.535,52.52130746,13.40302847,s_Mast_LSA.11438,,2,46550008_46550017.01,PK_04082014_08404,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.212562485,228.98
391639.038,5820214.675,52.52125288,13.40288778,s_Mast_LSA.11434,,2,46550008_46550017.01,PK_04082014_08405,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.036391818,49.8367
391625.869,5820229.861,52.52138673,13.40268882,s_Mast_LSA.11450,,2,46550007_46550008.01,PK_04082014_00439,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.092191294,153.1108
391644.246,5820240.299,52.52148419,13.40295615,s_Mast_LSA.11453,,2,46550007_46550008.01,PK_04082014_00438,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.308751978,151.7909
392077.369,5820321.35,52.52229851,13.40931091,s_Mast_LSA.11442,,2,46550057_47550029.01,PK_04082014_04676,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.455323646,140.1612
392091.708,5820312.998,52.5222263,13.40952488,s_Mast_LSA.11345,,2,47550029_47550030.02,PK_16072014_03297,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.278934231,69.6634
392117.956,5820354.16,52.5226014,13.40989823,s_Mast_LSA.11455,,2,47550027_47550010.01,PK_04082014_04924,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.127613835,315.2327
392132.915,5820341.302,52.52248881,13.4101228,s_Mast_LSA.11421,,2,47550027_47550059.01,PK_16072014_03246,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.750059802,54.713
392500.653,5820360.4,52.52273311,13.41553454,s_Mast_LSA.11364,,1,47550011_47550001.02,PK_16072014_02307,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.77857644,216.5751
392503.923,5820363.599,52.52276251,13.41558168,s_Mast_LSA.11365,,2,47550011_47550064.01,PK_16072014_00720,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,15.31306181,219.2696
392494.369,5820371.319,52.52283,13.41543842,s_Mast_LSA.11368,,2,47550011_47550064.01,PK_16072014_00718,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.766046292,309.3959
392489.652,5820369.881,52.52281614,13.41536939,s_Mast_LSA.11367,,2,47550010_47550011.01,PK_16072014_01738,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.985803783,304.926
392479.538,5820357.182,52.52270003,13.41522449,s_Mast_LSA.11373,,2,47550010_47550011.01,PK_16072014_01733,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.139508777,38.7392
392473.393,5820349.44,52.52262924,13.41513646,s_Mast_LSA.11385,,2,47550010_47550011.01,PK_16072014_01729,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.989620334,216.3901
392491.368,5820348.519,52.52262451,13.41540158,s_Mast_LSA.11375,,1,47550011_47550001.02,PK_16072014_02305,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.311998902,41.5905
392475.337,5820328.136,52.52243817,13.41517199,s_Mast_LSA.11379,,1,47550011_47550001.02,PK_16072014_02301,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.034665922,41.7824
392472.931,5820324.267,52.52240293,13.41513779,s_Mast_LSA.11378,,2,47550011_47550001.02,PK_16072014_02302,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,13.54552825,38.4651
392463.725,5820337.392,52.52251906,13.41499791,s_Mast_LSA.11382,,2,47550010_47550011.01,PK_16072014_01732,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,0.494074094,147.9098
392543.462,5820264.075,52.52187591,13.41619639,s_Mast_LSA.11350,,2,47550057_47550058.01,PK_16072014_02365,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.927936971,299.2263
392532.135,5820272.025,52.52194512,13.41602694,s_Mast_LSA.11352,,2,47550057_47550058.01,PK_16072014_02363,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.931667953,122.4129
392548.214,5820302.582,52.5222229,13.41625395,s_Mast_LSA.11376,,2,47550011_47550001.02,PK_16072014_02304,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.133716851,41.01
392557.695,5820316.119,52.52234642,13.41638926,s_Mast_LSA.11362,,2,47550011_47550001.02,PK_16072014_02309,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.87295695,226.147
392584.716,5820301.865,52.52222365,13.41679197,s_Mast_LSA.11359,,2,47550001_47550003.01,PK_16072014_00280,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.105622361,123.8581
392594.777,5820294.795,52.5221621,13.41694248,s_Mast_LSA.11357,,2,47550001_47550003.01,PK_16072014_00282,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.193899742,306.3167
392580.703,5820261.008,52.52185569,13.41674605,s_Mast_LSA.11396,,2,47550001_47550035.02,PK_16072014_05125,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.888026278,212.3154
392573.568,5820250.339,52.5217584,13.41664438,s_Mast_LSA.11400,,2,47550001_47550035.02,PK_16072014_05122,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.920273496,27.4522
390653.832,5820066.788,52.51972708,13.38842187,s_Mast_LSA.10242,,2,45550004_45540004.01,PK_16012014_01219,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.91535305,74.7829
390645.152,5820065.637,52.519715,13.38829438,s_Mast_LSA.10239,,2,45550004_45540004.01,PK_16012014_01222,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.363222306,265.5598
390638.606,5820065.243,52.51971014,13.38819807,s_Mast_LSA.10236,,2,45550004_45540004.01,PK_16012014_01225,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.195666874,87.6037
390794.225,5819993.813,52.51909943,13.39051411,s_Mast_LSA.10256,,2,45550033_45540002.01,PK_16012014_04085,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.230607195,264.88
390905.084,5820093.62,52.52001856,13.39211451,s_Mast_LSA.10231,,2,45550034_45540001.01,PK_16012014_04344,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.465677595,352.6865
390891.946,5820092.282,52.52000391,13.3919214,s_Mast_LSA.10235,,2,45550034_45540001.01,PK_16012014_04341,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.674837861,357.9974
390923.88,5819988.613,52.51907867,13.39242587,s_Mast_LSA.10226,,2,45540001_46550004.01,PK_16012014_00232,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.219488661,352.657
390902.946,5819989.487,52.51908233,13.39211719,s_Mast_LSA.10215,,2,45540002_45540001.01,PK_16012014_00278,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.090164953,0.962
390896.933,5820000.964,52.51918427,13.39202484,s_Mast_LSA.10217,,2,45540002_45540001.01,PK_16012014_00277,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.54697474,175.4594
390913.552,5820004.135,52.51921609,13.39226862,s_Mast_LSA.10232,,2,45550034_45540001.01,PK_16012014_04343,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.581457603,258.2993
391743.885,5820094.751,52.520196,13.4044715,s_Mast_LSA.11436,,2,46550017_46550057.01,PK_04082014_08479,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.45674356,238.9784
391751.917,5820101.565,52.52025883,13.40458761,s_Mast_LSA.11430,,2,46550017_46550057.01,PK_04082014_08481,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.374656102,57.4177
391760.437,5820107.969,52.52031807,13.40471105,s_Mast_LSA.11439,,2,46550017_46550057.01,PK_04082014_08477,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.195586897,238.5703
391790.621,5820090.297,52.52016525,13.40516148,s_Mast_LSA.11446,,2,46550057_47550029.01,PK_04082014_04672,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.678732432,138.94
391797.819,5820080.961,52.52008278,13.40527056,s_Mast_LSA.11440,,2,46550057_47550029.01,PK_04082014_04678,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,0.976395268,59.6538
391770.305,5820048.037,52.51978144,13.40487594,s_Mast_LSA.11328,,2,46550057_46540089.01,PK_16072014_07107,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.849056569,45.1614
391740.004,5820077.186,52.52003737,13.40442005,s_Mast_LSA.11432,,2,46540034_46550057.01,PK_04082014_04434,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.843234246,139.3582
392496.068,5820150.311,52.5208442,13.41553493,s_Mast_LSA.11356,,2,47550012_47550001.01,PK_16072014_02225,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.998976543,304.0107
392487.634,5820161.949,52.52094712,13.41540691,s_Mast_LSA.11349,,2,47550012_47550001.01,PK_16072014_02226,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.443495595,127.2154
392449.867,5820153.801,52.52086644,13.41485314,s_Mast_LSA.11344,,2,47550058_47550059.01,PK_16072014_03759,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.706008621,122.1464
392458.109,5820141.668,52.52075904,13.41497849,s_Mast_LSA.11355,,2,47550058_47550059.01,PK_16072014_03758,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.97414153,308.0099
392479.706,5820118.015,52.52055073,13.41530432,s_Mast_LSA.11295,,2,47550012_47550013.02,PK_16072014_02158,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.439390101,51.7573
392466.876,5820129.175,52.52064849,13.4151117,s_Mast_LSA.11334,,2,47550026_47550012.02,PK_16072014_03677,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.379288857,122.876
392424.42,5820120.998,52.52056663,13.41448886,s_Mast_LSA.11341,,2,47550058_47550059.01,PK_16072014_03761,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.675039783,130.6238
392432.091,5820109.716,52.52046676,13.41460552,s_Mast_LSA.11340,,2,47550058_47550059.01,PK_16072014_03762,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.606560553,317.5258
392442.068,5820095.246,52.52033869,13.41475719,s_Mast_LSA.11332,,2,47550026_47550012.02,PK_16072014_03679,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.519274939,130.1184
392449.194,5820084.863,52.52024679,13.41486553,s_Mast_LSA.11331,,2,47550026_47550012.02,PK_16072014_03680,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.896876898,312.4097
392989.567,5820076.745,52.52028021,13.42282913,s_Mast_LSA.11397,,1,47550035_48550004.01,PK_16072014_04619,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.369520891,208.3448
392979.927,5820058.146,52.52011117,13.4226931,s_Mast_LSA.11402,,1,47550035_48550004.01,PK_16072014_04618,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.215677085,30.3272
392968.643,5820037.311,52.51992171,13.42253356,s_Mast_LSA.11404,,1,47550035_48550004.01,PK_16072014_04616,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.17028354,25.0349
390669.259,5819947.627,52.51865932,13.38868833,s_Mast_LSA.10211,,2,45540004_45540003.01,PK_16012014_00386,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.085986254,3.6663
390643.427,5819959.726,52.51876287,13.3883038,s_Mast_LSA.10204,,2,45540005_45540004.01,PK_16012014_00451,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.939531899,176.9286
390666.204,5819941.739,52.5186058,13.38864526,s_Mast_LSA.10209,,2,45540004_45540034.01,PK_16012014_01098,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.776112903,266.7213
390652.94,5819939.895,52.51858656,13.38845047,s_Mast_LSA.10208,,2,45540004_45540034.01,PK_16012014_01099,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.581076059,85.4516
390679.724,5819790.512,52.51724949,13.38889416,s_Mast_LSA.10199,,2,45540034_45540033.01,PK_16012014_01069,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.811064413,267.6679
390661.904,5819786.544,52.51721026,13.38863295,s_Mast_LSA.10197,,2,45540058_45540033.01,PK_16012014_04652,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.350740692,174.9195
390643.721,5819992.197,52.51905473,13.38829745,s_Mast_LSA.10237,,2,45550004_45540004.01,PK_16012014_01224,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,3.46154271,83.5799
390650.046,5819992.586,52.5190595,13.3883905,s_Mast_LSA.10238,,2,45550004_45540004.01,PK_16012014_01223,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,2.885166875,269.9617
390665.154,5819993.8,52.51907344,13.38861267,s_Mast_LSA.10241,,2,45550004_45540004.01,PK_16012014_01220,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,1.448778633,251.3583
390658.769,5819993.36,52.5190682,13.38851875,s_Mast_LSA.10243,,2,45550004_45540004.01,PK_16012014_01218,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.010504942,79.7952
390776.039,5819973.53,52.51891351,13.39025286,s_Mast_LSA.10244,,2,45540004_45540003.01,PK_16012014_00384,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.62178743,146.7133
390782.847,5819955.542,52.51875323,13.39035907,s_Mast_LSA.10213,,2,45540003_45540018.01,PK_16012014_00942,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.330907255,82.4558
390799.895,5819975.6,52.5189369,13.39060362,s_Mast_LSA.10214,,2,45540002_45540001.01,PK_16012014_00279,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.813343681,324.7622
390909.043,5819984.514,52.51903886,13.39220864,s_Mast_LSA.10216,,2,45540001_45540068.01,PK_16012014_04305,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.398599693,61.2507
391023.667,5819803.522,52.51743529,13.39395658,s_Mast_LSA.10119,,2,45540049_46540045.01,PK_25022015_13206,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.638883571,173.8092
391093.459,5819797.377,52.51739401,13.39498671,s_Mast_LSA.10201,,2,46540045_46540042.01,PK_16012014_04454,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.373702723,170.856
391092.504,5819809.083,52.51749902,13.39496881,s_Mast_LSA.10200,,2,46540045_46540042.01,PK_16012014_04455,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.276523316,180.1435
391477.744,5819885.442,52.51826208,13.40061898,s_Mast_LSA.10253,,2,46540002_46540005.01,PK_16012014_04967,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.624813937,154.2153
391490.561,5819865.076,52.5180816,13.40081444,s_Mast_LSA.10254,,2,46540002_46540005.01,PK_16012014_04966,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.482847718,329.2941
392658.182,5819853.507,52.51820885,13.41801912,s_Mast_LSA.11284,,1,47540018_47540019.01,PK_16072014_01899,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.001545266,255.5156
392633.6,5819840.881,52.51809055,13.41766106,s_Mast_LSA.11291,,2,47540018_47540019.01,PK_16072014_01898,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.154808491,76.5279
392640.332,5819815.385,52.51786275,13.41776847,s_Mast_LSA.11277,,2,47540019_47540020.01,PK_16072014_01936,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.630073227,77.7811
392650.507,5819820.889,52.51791421,13.41791658,s_Mast_LSA.11278,,2,47540019_47540020.01,PK_16072014_01935,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.502603221,263.2843
392665.245,5819836.643,52.51805869,13.41812861,s_Mast_LSA.11280,,2,47540019_47540052.01,PK_16072014_05606,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.965371056,333.2186
393327.1079,5819815.466,52.51799832,13.42788576,s_Mast_LSA.1681,2,1,48540047_48540042.02,Pk_13.04.2015_1681,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.864214797,284.0553
393315.4094,5819819.693,52.51803402,13.42771207,s_Mast_LSA.1678,1,1,48540026_48540047.01,Pk_13.04.2015_1678,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.551880179,107.0766
393316.2774,5819830.64,52.51813257,13.42772134,s_Mast_LSA.1584,2,1,48540026_48540047.01,Pk_13.04.2015_1584,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.391837205,91.2352
393341.4381,5819822.139,52.5180611,13.42809473,s_Mast_LSA.1586,2,1,48540047_48540042.02,Pk_13.04.2015_1586,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.83167887,138.8145
393304.807,5819924.978,52.51897812,13.42752209,s_Mast_LSA.11407,,1,48550004_48540026.01,PK_16072014_04779,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.591269912,190.8437
393420.8918,5819858.829,52.51840637,13.42925346,s_Mast_LSA.1574,1,1,48540027_48540022.01,Pk_13.04.2015_1574,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.72566521,33.238
393418.2701,5819847.242,52.51830173,13.42921855,s_Mast_LSA.1573,1,1,48540027_48540022.01,Pk_13.04.2015_1573,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,10.13801828,178.4348
393414.4602,5819829.913,52.51814525,13.42916798,s_Mast_LSA.1596,1,1,48540047_48540027.01,Pk_16.04.2015_1596,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,6.83860443,356.0752
393377.9241,5819930.292,52.51904019,13.42859755,s_Mast_LSA.1589,2,1,48540040_48540039.01,Pk_13.04.2015_1589,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.608390859,102.6956
393371.0979,5819932.439,52.51905815,13.4284963,s_Mast_LSA.1580,2,1,48540040_48540039.01,Pk_13.04.2015_1580,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.00596819,305.7355
393393.8365,5819925.319,52.5189986,13.42883356,s_Mast_LSA.1578,2,1,48540027_48540040.01,Pk_13.04.2015_1578,320,1,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.932651527,273.8275
390364.567,5819591.817,52.5154006,13.38431705,s_Mast_LSA.10147,,2,45540046_45540050.01,PK_18102013_01014,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.564781537,269.1083
390452.279,5819769.849,52.51701813,13.38555044,s_Mast_LSA.10126,,1,45540067_45540058.01,PK_18102013_03019,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.583000734,178.0558
390453.709,5819752.726,52.51686454,13.38557715,s_Mast_LSA.10125,,1,45540067_45540058.01,PK_18102013_03020,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.616142656,352.9951
390471.063,5819773.13,52.51705139,13.38582607,s_Mast_LSA.10195,,1,45540063_45540058.01,PK_16012014_03840,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.899516819,263.2379
390461.829,5819717.524,52.51654983,13.38570836,s_Mast_LSA.10123,,1,45540067_45540058.01,PK_18102013_03022,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,9.406255956,86.1198
390486.325,5819607.468,52.51556572,13.38610546,s_Mast_LSA.10193,,2,45540058_45540051.01,PK_18102013_02023,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.726950326,265.4527
390466.922,5819601.955,52.51551228,13.38582145,s_Mast_LSA.10190,,2,45540050_45540051.01,PK_18102013_01070,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,8.608422808,177.4479
390478.185,5819583.215,52.51534614,13.38599354,s_Mast_LSA.10186,,2,45540051_45540053.01,PK_18102013_01977,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,5.54457946,81.6601
391280.385,5819578.292,52.51546249,13.397812,s_Mast_LSA.10423,,2,46540027_46540079.01,PK_22012014_11985,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,7.93043484,164.234
391296.216,5819584.706,52.51552329,13.39804311,s_Mast_LSA.10386,,2,46540026_46540079.01,PK_22012014_10301,0,,/Assets/Traffic Essentials Asset Pack/NEWPrefabs/Pedestrian Light_v2.prefab,1.1,1.1,1.1,4.573116864,255.1003
